OBJECTID;MUID;SEQN;SNAM;S5ID;CMPPCT;NLAYERS;HYDGRP;SOL_ZMX;ANION_EXCL;SOL_CRK;TEXTURE;SOL_Z1;SOL_BD1;SOL_AWC1;SOL_K1;SOL_CBN1;CLAY1;SILT1;SAND1;ROCK1;SOL_ALB1;USLE_K1;SOL_EC1;SOL_Z2;SOL_BD2;SOL_AWC2;SOL_K2;SOL_CBN2;CLAY2;SILT2;SAND2;ROCK2;SOL_ALB2;USLE_K2;SOL_EC2;SOL_Z3;SOL_BD3;SOL_AWC3;SOL_K3;SOL_CBN3;CLAY3;SILT3;SAND3;ROCK3;SOL_ALB3;USLE_K3;SOL_EC3;SOL_Z4;SOL_BD4;SOL_AWC4;SOL_K4;SOL_CBN4;CLAY4;SILT4;SAND4;ROCK4;SOL_ALB4;USLE_K4;SOL_EC4;SOL_Z5;SOL_BD5;SOL_AWC5;SOL_K5;SOL_CBN5;CLAY5;SILT5;SAND5;ROCK5;SOL_ALB5;USLE_K5;SOL_EC5;SOL_Z6;SOL_BD6;SOL_AWC6;SOL_K6;SOL_CBN6;CLAY6;SILT6;SAND6;ROCK6;SOL_ALB6;USLE_K6;SOL_EC6;SOL_Z7;SOL_BD7;SOL_AWC7;SOL_K7;SOL_CBN7;CLAY7;SILT7;SAND7;ROCK7;SOL_ALB7;USLE_K7;SOL_EC7;SOL_Z8;SOL_BD8;SOL_AWC8;SOL_K8;SOL_CBN8;CLAY8;SILT8;SAND8;ROCK8;SOL_ALB8;USLE_K8;SOL_EC8;SOL_Z9;SOL_BD9;SOL_AWC9;SOL_K9;SOL_CBN9;CLAY9;SILT9;SAND9;ROCK9;SOL_ALB9;USLE_K9;SOL_EC9;SOL_Z10;SOL_BD10;SOL_AWC10;SOL_K10;SOL_CBN10;CLAY10;SILT10;SAND10;ROCK10;SOL_ALB10;USLE_K10;SOL_EC10;SOL_CAL1;SOL_CAL2;SOL_CAL3;SOL_CAL4;SOL_CAL5;SOL_CAL6;SOL_CAL7;SOL_CAL8;SOL_CAL9;SOL_CAL10;SOL_PH1;SOL_PH2;SOL_PH3;SOL_PH4;SOL_PH5;SOL_PH6;SOL_PH7;SOL_PH8;SOL_PH9;SOL_PH10
7812;;;soil7812;;;8;A;95;0,5;0,5;;150;1,4647;0,1;99;1,914;14;27;59;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;28;58;14;0,23;0,13;0;450;1,6927;0,11;33,33;0,522;15;29;56;14;0,23;0,13;0;600;1,6967;0,11;33,33;0,464;16;29;55;14;0,23;0,13;0;750;1,6967;0,11;33,33;0,29;16;27;55;13;0,23;0,13;0;900;1,7164;0,11;33,33;0;16;26;58;13;0,23;0,13;0;1050;1,858;0,11;33,33;0;16;26;58;13;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;26;58;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7830;;;soil7830;;;8;B;95;0,5;0,5;;150;1,4647;0,1;99;1,682;14;29;59;13;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;29;57;13;0,23;0,13;0;450;1,6877;0,11;33,33;0,406;14;30;56;13;0,23;0,13;0;600;1,6917;0,11;33,33;0,406;15;30;55;13;0,23;0,13;0;750;1,6957;0,11;33,33;0,174;16;28;54;13;0,23;0,13;0;900;1,7134;0,11;33,33;0,116;16;27;55;13;0,23;0,13;0;1050;1,856;0,11;33,33;0;16;26;56;13;0,23;0,13;0;1200;1,86;0,11;33,33;0;16;26;60;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7840;;;soil7840;;;8;B;96;0,5;0,5;;150;1,4737;0,1;99;1,682;15;29;56;14;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;29;56;14;0,23;0,13;0;450;1,6967;0,11;33,33;0,29;16;29;55;14;0,23;0,13;0;600;1,6997;0,11;33,33;0,29;17;28;53;14;0,23;0,13;0;750;1,7057;0,11;33,33;0,232;18;28;54;14;0,23;0,13;0;900;1,7047;0,11;33,33;0,232;18;28;53;14;0,23;0,13;0;1050;1,87;0,11;33,33;0;19;26;55;14;0,23;0,13;0;1200;1,872;0,11;33,33;0;19;25;57;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7841;;;soil7841;;;8;A;91;0,5;0,5;;150;1,4467;0,1;99;1,682;12;26;62;12;0,23;0,13;0;300;1,4533;0,13;83,33;1,624;12;27;61;12;0,23;0,13;0;450;1,6867;0,11;33,33;0,29;13;27;60;12;0,23;0,13;0;600;1,6857;0,11;33,33;0,29;13;28;59;12;0,23;0,13;0;750;1,7094;0,11;33,33;0,29;14;25;61;13;0,23;0,13;0;900;1,7104;0,11;33,33;0,232;14;24;62;13;0,23;0,13;0;1050;1,847;0,11;33,33;0;13;23;62;13;0,23;0,13;0;1200;1,849;0,11;33,33;0;13;23;64;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7843;;;soil7843;;;8;B;90;0,5;0,5;;150;1,4582;0,1;99;1,682;14;29;57;12;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;29;57;13;0,23;0,13;0;450;1,6927;0,11;33,33;0,928;15;29;56;13;0,23;0,13;0;600;1,7094;0,11;33,33;0,812;15;29;56;13;0,23;0,13;0;750;1,7094;0,11;33,33;0,348;15;29;56;13;0,23;0,13;0;900;1,7104;0,11;33,33;0,29;15;28;57;13;0,23;0,13;0;1050;1,855;0,11;33,33;0;15;25;60;14;0,23;0,13;0;1200;1,857;0,11;33,33;0;15;25;62;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7857;;;soil7857;;;8;D;97;0,5;0,5;;150;1,4737;0,1;99;1,74;15;30;54;12;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;31;54;12;0,23;0,13;0;450;1,6957;0,11;33,33;0,29;16;30;54;12;0,23;0,13;0;600;1,6957;0,11;33,33;0,29;16;30;54;12;0,23;0,13;0;750;1,7007;0,11;33,33;0;17;29;54;12;0,23;0,13;0;900;1,7374;0,11;33,33;0;17;28;55;12;0,23;0,13;0;1050;1,86;0,11;33,33;0;17;28;55;12;0,23;0,13;0;1200;1,856;0,11;33,33;0;16;28;56;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7858;;;soil7858;;;8;B;91;0,5;0,5;;150;1,4492;0,1;99;1,74;13;28;57;12;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;29;59;12;0,23;0,13;0;450;1,6887;0,11;33,33;0,348;14;29;57;12;0,23;0,13;0;600;1,6927;0,11;33,33;0,29;15;29;56;12;0,23;0,13;0;750;1,852;0,11;33,33;0;15;28;57;12;0,23;0,13;0;900;1,855;0,11;33,33;0;15;27;60;12;0,23;0,13;0;1050;1,854;0,11;33,33;0;15;26;59;12;0,23;0,13;0;1200;1,856;0,11;33,33;0;15;26;61;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7908;;;soil7908;;;8;A;83;0,5;0,5;;150;1,4737;0,1;99;1,74;15;27;58;14;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;27;58;14;0,23;0,13;0;450;1,7104;0,11;33,33;0,464;15;28;57;14;0,23;0,13;0;600;1,7144;0,11;33,33;0,348;16;28;56;14;0,23;0,13;0;750;1,7154;0,11;33,33;0,174;16;27;57;14;0,23;0,13;0;900;1,7154;0,11;33,33;0,232;16;25;57;14;0,23;0,13;0;1050;1,86;0,11;33,33;0;16;26;60;14;0,23;0,13;0;1200;1,853;0,11;33,33;0;15;25;58;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7927;;;soil7927;;;8;D;74;0,5;0,5;;150;1,4647;0,1;99;1,682;14;26;59;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;26;59;15;0,23;0,13;0;450;1,7104;0,11;33,33;0,29;15;28;57;15;0,23;0,13;0;600;1,7144;0,11;33,33;0,29;16;28;56;14;0,23;0,13;0;750;1,7134;0,11;33,33;0,29;16;27;55;14;0,23;0,13;0;900;1,7164;0,11;33,33;0,29;16;26;58;14;0,23;0,13;0;1050;1,858;0,11;33,33;0;16;26;58;14;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;26;58;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7928;;;soil7928;;;8;B;87;0,5;0,5;;150;1,4737;0,1;99;1,74;15;27;58;14;0,23;0,13;0;300;1,4871;0,13;83,33;1,566;15;27;58;14;0,23;0,13;0;450;1,6977;0,11;33,33;0,29;16;28;56;14;0,23;0,13;0;600;1,7017;0,11;33,33;0,29;17;28;55;14;0,23;0,13;0;750;1,7027;0,11;33,33;0,232;17;27;56;14;0,23;0,13;0;900;1,7047;0,11;33,33;0,174;17;27;58;13;0,23;0,13;0;1050;1,858;0,11;33,33;0;16;26;58;14;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;26;58;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7929;;;soil7929;;;8;A;90;0,5;0,5;;150;1,4582;0,1;99;1,798;14;25;61;14;0,23;0,13;0;300;1,4647;0,13;83,33;1,682;14;25;61;14;0,23;0,13;0;450;1,6967;0,11;33,33;0,29;15;25;60;14;0,23;0,13;0;600;1,6997;0,11;33,33;0,232;16;26;58;14;0,23;0,13;0;750;1,7224;0,11;33,33;0;17;24;59;14;0,23;0,13;0;900;1,7464;0,11;33,33;0;18;23;59;14;0,23;0,13;0;1050;1,865;0,11;33,33;0;17;23;60;14;0,23;0,13;0;1200;1,866;0,11;33,33;0;17;22;61;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7978;;;soil7978;;;8;C;96;0,5;0,5;;150;1,4647;0,1;99;1,74;14;27;59;11;0,23;0,13;0;300;1,4991;0,13;83,33;1,392;14;27;59;11;0,23;0,13;0;450;1,6957;0,11;33,33;0,232;15;26;59;11;0,23;0,13;0;600;1,6997;0,11;33,33;0,232;16;27;58;12;0,23;0,13;0;750;1,7164;0,11;33,33;0,29;16;26;58;12;0,23;0,13;0;900;1,7174;0,11;33,33;0,232;16;26;59;11;0,23;0,13;0;1050;1,854;0,11;33,33;0;15;26;59;12;0,23;0,13;0;1200;1,854;0,11;33,33;0;15;26;59;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7980;;;soil7980;;;8;B;84;0,5;0,5;;150;1,4582;0,1;99;1,682;14;29;57;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;29;57;14;0,23;0,13;0;450;1,7084;0,11;33,33;0,29;15;30;55;14;0,23;0,13;0;600;1,7124;0,11;33,33;0,232;16;31;54;14;0,23;0,13;0;750;1,6957;0,11;33,33;0,232;16;30;54;14;0,23;0,13;0;900;1,7194;0,11;33,33;0,232;17;29;56;14;0,23;0,13;0;1050;1,856;0,11;33,33;0;16;28;56;14;0,23;0,13;0;1200;1,857;0,11;33,33;0;16;27;57;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7982;;;soil7982;;;8;A;84;0,5;0,5;;150;1,4647;0,1;99;1,74;14;29;57;13;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;29;57;13;0,23;0,13;0;450;1,6917;0,11;33,33;0,29;15;30;55;14;0,23;0,13;0;600;1,7064;0,11;33,33;0,29;15;30;53;14;0,23;0,13;0;750;1,7124;0,11;33,33;0,232;16;30;54;14;0,23;0,13;0;900;1,7134;0,11;33,33;0,232;16;29;55;13;0,23;0,13;0;1050;1,856;0,11;33,33;0;16;28;56;13;0,23;0,13;0;1200;1,856;0,11;33,33;0;16;28;56;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7983;;;soil7983;;;8;D;82;0,5;0,5;;150;1,4582;0,1;99;1,74;14;29;58;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;29;57;14;0,23;0,13;0;450;1,6927;0,11;33,33;0,29;15;29;56;15;0,23;0,13;0;600;1,6967;0,11;33,33;0,29;16;29;55;15;0,23;0,13;0;750;1,7134;0,11;33,33;0,29;16;29;55;14;0,23;0,13;0;900;1,7144;0,11;33,33;0,29;16;28;56;14;0,23;0,13;0;1050;1,857;0,11;33,33;0;16;28;57;14;0,23;0,13;0;1200;1,857;0,11;33,33;0;16;27;57;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7984;;;soil7984;;;8;B;98;0,5;0,5;;150;1,4672;0,1;99;1,74;15;30;54;11;0,23;0,13;0;300;1,4871;0,13;83,33;1,566;15;31;54;11;0,23;0,13;0;450;1,6957;0,11;33,33;0,348;16;29;54;11;0,23;0,13;0;600;1,7017;0,11;33,33;0,29;17;28;55;12;0,23;0,13;0;750;1,7017;0,11;33,33;0,058;17;28;55;12;0,23;0,13;0;900;1,7037;0,11;33,33;0;17;27;57;12;0,23;0,13;0;1050;1,863;0,11;33,33;0;17;25;58;12;0,23;0,13;0;1200;1,864;0,11;33,33;0;17;26;59;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7996;;;soil7996;;;8;A;97;0,5;0,5;;150;1,4917;0,1;99;1,74;17;32;52;13;0,23;0,13;0;300;1,519;0,13;83,33;1,45;17;32;52;13;0,23;0,13;0;450;1,7047;0,11;33,33;0,29;18;29;53;14;0,23;0,13;0;600;1,7057;0,11;33,33;0,29;18;27;54;14;0,23;0,13;0;750;1,7077;0,11;33,33;0,232;18;26;56;14;0,23;0,13;0;900;1,6987;0,11;33,33;0,232;16;26;57;14;0,23;0,13;0;1050;1,857;0,11;33,33;0;16;25;57;14;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8002;;;soil8002;;;8;B;85;0,5;0,5;;150;1,4762;0,1;99;1,682;16;28;56;13;0,23;0,13;0;300;1,503;0,13;83,33;1,508;16;28;56;13;0,23;0,13;0;450;1,6977;0,11;33,33;0,348;16;28;56;14;0,23;0,13;0;600;1,7037;0,11;33,33;0,29;17;26;57;14;0,23;0,13;0;750;1,7274;0,11;33,33;0;18;25;59;14;0,23;0,13;0;900;1,7224;0,11;33,33;0;17;24;59;14;0,23;0,13;0;1050;1,864;0,11;33,33;0;17;24;59;14;0,23;0,13;0;1200;1,865;0,11;33,33;0;17;23;60;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8003;;;soil8003;;;8;C;96;0,5;0,5;;150;1,4647;0,1;99;1,624;14;29;57;9;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;29;57;9;0,23;0,13;0;450;1,6786;0,11;33,33;0,348;15;30;57;9;0,23;0,13;0;600;1,6917;0,11;33,33;0,29;15;30;55;10;0,23;0,13;0;750;1,85;0,11;33,33;0,29;15;30;55;10;0,23;0,13;0;900;1,851;0,11;33,33;0,058;15;29;56;10;0,23;0,13;0;1050;1,853;0,11;33,33;0;15;29;58;10;0,23;0,13;0;1200;1,854;0,11;33,33;0;15;28;59;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8021;;;soil8021;;;8;A;71;0,5;0,5;;150;1,4647;0,1;99;1,682;14;29;57;11;0,23;0,13;0;300;1,4691;0,13;83,33;1,566;13;29;56;11;0,23;0,13;0;450;1,6897;0,11;33,33;0,406;14;30;58;11;0,23;0,13;0;600;1,7044;0,11;33,33;0,348;14;30;56;12;0,23;0,13;0;750;1,852;0,11;33,33;0,116;15;28;57;12;0,23;0,13;0;900;1,853;0,11;33,33;0,058;15;27;58;12;0,23;0,13;0;1050;1,849;0,11;33,33;0;14;27;59;12;0,23;0,13;0;1200;1,849;0,11;33,33;0;14;27;59;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8023;;;soil8023;;;8;B;107;0,5;0,5;;150;1,4492;0,1;99;1,682;13;21;64;7;0,23;0,13;0;300;1,4492;0,13;83,33;1,624;13;21;64;7;0,23;0,13;0;450;1,6967;0,11;33,33;0,29;14;23;65;7;0,23;0,13;0;600;1,6967;0,11;33,33;0,29;14;23;65;7;0,23;0,13;0;750;1,7114;0,11;33,33;0,232;14;23;63;7;0,23;0,13;0;900;1,7054;0,11;33,33;0,174;13;23;62;7;0,23;0,13;0;1050;1,847;0,11;33,33;0;13;25;62;7;0,23;0,13;0;1200;1,846;0,11;33,33;0;13;26;61;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8065;;;soil8065;;;8;A;78;0,5;0,5;;150;1,4518;0,1;99;1,798;14;31;55;9;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;31;55;9;0,23;0,13;0;450;1,6577;0,11;33,33;0,29;14;31;55;10;0,23;0,13;0;600;1,6907;0,11;33,33;0,29;15;31;54;10;0,23;0,13;0;750;1,849;0,11;33,33;0,232;15;31;54;10;0,23;0,13;0;900;1,7802;0,11;33,33;0,232;15;29;56;10;0,23;0,13;0;1050;1,852;0,11;33,33;0;15;28;57;10;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;28;58;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8070;;;soil8070;;;8;D;114;0,5;0,5;;150;1,4608;0,1;99;1,682;15;32;52;2;0,23;0,13;0;300;1,4893;0,13;83,33;1,044;16;32;52;2;0,23;0,13;0;450;1,6947;0,11;33,33;0,29;16;31;53;3;0,23;0,13;0;600;1,6937;0,11;33,33;0,232;16;32;52;4;0,23;0,13;0;750;1,7054;0,11;33,33;0;15;31;52;5;0,23;0,13;0;900;1,7034;0,11;33,33;0;14;31;55;5;0,23;0,13;0;1050;1,847;0,11;33,33;0;14;31;57;5;0,23;0,13;0;1200;1,841;0,11;33,33;0;13;31;56;5;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8079;;;soil8079;;;8;A;96;0,5;0,5;;150;1,4647;0,1;99;1,74;14;28;58;9;0,23;0,13;0;300;1,485;0,13;83,33;1,74;14;28;58;9;0,23;0,13;0;450;1,6786;0,11;33,33;0,29;15;28;57;9;0,23;0,13;0;600;1,6786;0,11;33,33;0,29;15;28;57;10;0,23;0,13;0;750;1,7812;0,11;33,33;0,232;15;28;57;10;0,23;0,13;0;900;1,7802;0,11;33,33;0,174;15;27;56;10;0,23;0,13;0;1050;1,853;0,11;33,33;0;15;27;58;10;0,23;0,13;0;1200;1,855;0,11;33,33;0;15;27;60;10;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8121;;;soil8121;;;8;A;88;0,5;0,5;;150;1,4647;0,1;99;1,682;14;27;57;14;0,23;0,13;0;300;1,4871;0,13;83,33;1,566;15;28;59;14;0,23;0,13;0;450;1,6937;0,11;33,33;0,348;15;28;57;14;0,23;0,13;0;600;1,6917;0,11;33,33;0,29;15;28;55;14;0,23;0,13;0;750;1,7852;0,11;33,33;0;16;28;56;14;0,23;0,13;0;900;1,7862;0,11;33,33;0;16;27;57;14;0,23;0,13;0;1050;1,852;0,11;33,33;0;15;26;57;14;0,23;0,13;0;1200;1,854;0,11;33,33;0;15;26;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8122;;;soil8122;;;8;D;92;0,5;0,5;;150;1,4647;0,1;99;1,624;14;28;58;10;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;28;58;10;0,23;0,13;0;450;1,6736;0,11;33,33;0,29;14;29;57;10;0,23;0,13;0;600;1,6947;0,11;33,33;0,29;15;29;58;11;0,23;0,13;0;750;1,852;0,11;33,33;0,174;15;28;57;11;0,23;0,13;0;900;1,852;0,11;33,33;0,174;15;28;57;11;0,23;0,13;0;1050;1,848;0,11;33,33;0;14;28;58;11;0,23;0,13;0;1200;1,849;0,11;33,33;0;14;27;59;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8125;;;soil8125;;;8;A;95;0,5;0,5;;150;1,4737;0,1;99;1,798;15;27;58;14;0,23;0,13;0;300;1,4871;0,13;83,33;1,566;15;28;57;14;0,23;0,13;0;450;1,6927;0,11;33,33;0,348;15;29;56;14;0,23;0,13;0;600;1,6967;0,11;33,33;0,29;16;29;55;14;0,23;0,13;0;750;1,7017;0,11;33,33;0,116;17;28;55;14;0,23;0,13;0;900;1,7027;0,11;33,33;0,174;17;27;56;14;0,23;0,13;0;1050;1,7922;0,11;33,33;0;17;27;58;14;0,23;0,13;0;1200;1,7852;0,11;33,33;0;16;26;56;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8126;;;soil8126;;;8;B;81;0,5;0,5;;150;1,4608;0,1;99;1,682;15;28;57;10;0,23;0,13;0;300;1,4871;0,13;83,33;1,682;15;28;57;10;0,23;0,13;0;450;1,6776;0,11;33,33;0,29;15;29;56;11;0,23;0,13;0;600;1,6977;0,11;33,33;0,29;16;28;56;11;0,23;0,13;0;750;1,7549;0,11;33,33;0,232;16;27;55;11;0,23;0,13;0;900;1,7344;0,11;33,33;0,232;16;27;57;11;0,23;0,13;0;1050;1,858;0,11;33,33;0;16;26;58;11;0,23;0,13;0;1200;1,858;0,11;33,33;0;16;26;58;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8136;;;soil8136;;;8;C;100;0,5;0,5;;150;1,4647;0,1;99;1,682;14;28;58;12;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;28;56;12;0,23;0,13;0;450;1,6937;0,11;33,33;0,406;15;28;57;12;0,23;0,13;0;600;1,6977;0,11;33,33;0,29;16;28;56;12;0,23;0,13;0;750;1,7134;0,11;33,33;0,232;16;27;55;12;0,23;0,13;0;900;1,7154;0,11;33,33;0,116;16;27;57;12;0,23;0,13;0;1050;1,857;0,11;33,33;0;16;27;57;12;0,23;0,13;0;1200;1,856;0,11;33,33;0;16;26;56;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8147;;;soil8147;;;8;C;112;0,5;0,5;;150;1,4338;0,1;99;1,682;12;25;62;7;0,23;0,13;0;300;1,4492;0,13;83,33;1,624;13;25;62;7;0,23;0,13;0;450;1,7104;0,11;33,33;0,348;14;24;62;7;0,23;0,13;0;600;1,6987;0,11;33,33;0,29;15;23;62;7;0,23;0,13;0;750;1,7164;0,11;33,33;0;15;22;63;7;0,23;0,13;0;900;1,7124;0,11;33,33;0;14;22;64;7;0,23;0,13;0;1050;1,854;0,11;33,33;0;14;21;64;7;0,23;0,13;0;1200;1,854;0,11;33,33;0;14;21;64;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8191;;;soil8191;;;8;B;86;0,5;0,5;;150;1,4827;0,1;99;1,74;16;27;57;13;0,23;0,13;0;300;1,503;0,13;83,33;1,682;16;27;57;13;0,23;0,13;0;450;1,7047;0,11;33,33;0,348;17;26;58;13;0,23;0,13;0;600;1,7047;0,11;33,33;0,348;17;24;58;14;0,23;0,13;0;750;1,7224;0,11;33,33;0,29;17;23;59;14;0,23;0,13;0;900;1,7234;0,11;33,33;0,232;17;23;60;14;0,23;0,13;0;1050;1,866;0,11;33,33;0,058;17;22;61;13;0,23;0,13;0;1200;1,867;0,11;33,33;0,058;17;21;62;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
